year,week,id,team,opp,q1,q2,q3,final,spread,OU,imp_tot,ABCD,AABC,AABB,AAAB,AAAA
1979,11,197911110den,den,nwe,24,38,38,45,1.0,34.0,16.5,false,true,false,false,false
1979,11,197911110det,tam,det,0,3,6,16,-5.0,35.0,20.0,false,true,false,false,false
1979,11,197911110det,det,tam,7,7,14,14,5.0,35.0,15.0,false,false,true,false,false
1979,11,197911110gnb,min,gnb,0,0,0,7,2.0,37.0,17.5,false,false,false,true,false
1979,11,197911110gnb,gnb,min,7,13,13,19,-2.0,37.0,19.5,false,true,false,false,false
1979,11,197911110kan,pit,kan,10,20,20,30,-10.0,38.0,24.0,false,false,false,false,true
1979,11,197911110kan,kan,pit,0,0,3,3,10.0,38.0,14.0,false,false,true,false,false
1979,11,197911110mia,clt,mia,0,0,0,0,6.0,38.0,16.0,false,false,false,false,true
1979,11,197911110mia,mia,clt,7,13,16,19,-6.0,38.0,22.0,true,false,false,false,false
1979,11,197911110nor,sfo,nor,0,3,13,20,7.0,42.0,17.5,false,false,true,false,false
1979,11,197911110nor,nor,sfo,17,24,31,31,-7.0,42.0,24.5,false,true,false,false,false
1979,11,197911110nyg,atl,nyg,0,0,3,3,2.0,36.0,17.0,false,false,true,false,false
1979,11,197911110nyg,nyg,atl,0,10,17,24,-2.0,36.0,19.0,false,true,false,false,false
1979,11,197911110nyj,buf,nyj,0,7,7,14,6.0,42.0,18.0,false,true,false,false,false
1979,11,197911110nyj,nyj,buf,0,6,6,12,-6.0,42.0,24.0,false,true,false,false,false
1979,11,197911110oti,rai,oti,7,14,14,17,1.0,40.0,19.5,false,false,true,false,false
1979,11,197911110oti,oti,rai,7,14,28,31,-1.0,40.0,20.5,true,false,false,false,false
1979,11,197911110was,crd,was,7,7,7,28,3.0,39.0,18.0,false,false,false,true,false
1979,11,197911110was,was,crd,7,17,20,30,-3.0,39.0,21.0,false,false,true,false,false
1979,11,197911120dal,phi,dal,7,17,24,31,10.0,38.0,14.0,false,true,false,false,false
1979,11,197911120dal,dal,phi,7,7,7,21,-10.0,38.0,24.0,false,false,false,true,false
1979,12,197911180buf,gnb,buf,3,12,12,12,7.0,37.0,15.0,false,false,false,true,false
1979,12,197911180buf,buf,gnb,3,6,12,19,-7.0,37.0,22.0,true,false,false,false,false
1979,12,197911180chi,nyj,chi,6,6,6,13,3.0,39.0,18.0,false,false,false,true,false
1979,12,197911180chi,chi,nyj,7,14,20,23,-3.0,39.0,21.0,true,false,false,false,false
1979,12,197911180cle,mia,cle,0,3,10,24,0.0,40.0,20.0,false,true,false,false,false
1979,12,197911180cle,cle,mia,7,7,17,30,0.0,40.0,20.0,false,false,false,true,false
1979,12,197911180min,det,min,0,7,7,7,4.0,37.0,16.5,false,false,false,true,false
1979,12,197911180min,min,det,0,0,14,14,-4.0,37.0,20.5,false,false,true,false,false
1979,12,197911180nwe,clt,nwe,7,7,14,21,10.0,40.0,15.0,false,true,false,false,false
1979,12,197911180nwe,nwe,clt,6,33,43,50,-10.0,40.0,25.0,false,true,false,false,false
1979,12,197911180oti,cin,oti,0,7,14,21,8.0,43.0,17.5,true,false,false,false,false
1979,12,197911180oti,oti,cin,7,35,35,42,-8.0,43.0,25.5,false,true,false,false,false
1979,12,197911180phi,crd,phi,0,6,13,13,3.0,39.0,18.0,false,true,false,false,false
1979,12,197911180phi,phi,crd,3,6,9,16,-3.0,39.0,21.0,false,true,false,false,false
1979,12,197911180rai,kan,rai,7,10,24,24,12.0,38.0,13.0,false,true,false,false,false
1979,12,197911180rai,rai,kan,0,7,14,21,-12.0,38.0,25.0,true,false,false,false,false
1979,12,197911180sdg,pit,sdg,0,0,7,7,-4.0,39.0,21.5,false,false,true,false,false
1979,12,197911180sdg,sdg,pit,7,21,28,35,4.0,39.0,17.5,true,false,false,false,false
1979,12,197911180sea,nor,sea,7,14,17,24,3.0,42.0,19.5,false,false,true,false,false
1979,12,197911180sea,sea,nor,7,24,24,38,-3.0,42.0,22.5,false,true,false,false,false
1979,12,197911180sfo,den,sfo,3,17,38,38,-9.0,39.0,24.0,false,true,false,false,false
1979,12,197911180sfo,sfo,den,0,21,21,28,9.0,39.0,15.0,false,true,false,false,false
1979,12,197911180tam,nyg,tam,0,0,3,3,3.0,34.0,15.5,false,false,true,false,false
1979,12,197911180tam,tam,nyg,0,14,24,31,-3.0,34.0,18.5,false,true,false,false,false
1979,12,197911180was,dal,was,0,3,6,20,-4.0,37.0,20.5,false,true,false,false,false
1979,12,197911180was,was,dal,7,14,24,34,4.0,37.0,16.5,false,false,false,true,false
1979,12,197911190ram,atl,ram,0,0,7,14,7.0,35.0,14.0,false,true,false,false,false
1979,12,197911190ram,ram,atl,7,14,14,20,-7.0,35.0,21.0,false,true,false,false,false
1979,13,197911220dal,oti,dal,7,17,23,30,1.0,41.0,20.0,false,true,false,false,false
1979,13,197911220dal,dal,oti,14,21,21,24,-1.0,41.0,21.0,false,false,true,false,false
1979,13,197911220det,chi,det,0,0,0,0,-6.0,36.0,21.0,false,false,false,false,true
1979,13,197911220det,det,chi,3,13,13,20,6.0,36.0,15.0,false,false,false,true,false
1979,13,197911250atl,nor,atl,7,27,27,37,-2.0,43.0,22.5,false,false,false,false,true
1979,13,197911250atl,atl,nor,0,6,6,6,2.0,43.0,20.5,false,false,false,true,false
1979,13,197911250cin,crd,cin,0,7,21,28,2.0,42.0,20.0,true,false,false,false,false
1979,13,197911250cin,cin,crd,7,28,31,34,-2.0,42.0,22.0,true,false,false,false,false
1979,13,197911250clt,mia,clt,7,14,21,28,-4.0,37.0,20.5,true,false,false,false,false
1979,13,197911250clt,clt,mia,7,7,14,24,4.0,37.0,16.5,false,false,true,false,false
1979,13,197911250den,rai,den,0,7,14,14,4.0,37.0,16.5,false,true,false,false,false
1979,13,197911250den,den,rai,0,0,0,10,-4.0,37.0,20.5,false,false,false,false,true
1979,13,197911250gnb,phi,gnb,7,7,14,21,-4.0,36.0,20.0,false,true,false,false,false
1979,13,197911250gnb,gnb,phi,3,3,3,10,4.0,36.0,16.0,false,false,false,true,false
1979,13,197911250nwe,buf,nwe,0,3,6,16,10.0,41.0,15.5,false,true,false,false,false
1979,13,197911250nwe,nwe,buf,0,3,3,13,-10.0,41.0,25.5,false,false,false,true,false
1979,13,197911250nyg,was,nyg,0,3,6,6,-3.0,36.0,19.5,false,true,false,false,false
1979,13,197911250nyg,nyg,was,7,7,7,14,3.0,36.0,16.5,false,false,false,true,false
1979,13,197911250pit,cle,pit,10,20,27,30,10.0,42.0,16.0,false,false,false,true,false
1979,13,197911250pit,pit,cle,3,13,13,33,-10.0,42.0,26.0,false,false,false,false,true
1979,13,197911250sdg,kan,sdg,7,7,7,7,10.0,38.0,14.0,false,false,false,false,true
1979,13,197911250sdg,sdg,kan,7,14,21,28,-10.0,38.0,24.0,true,false,false,false,false
1979,13,197911250sfo,ram,sfo,3,13,26,26,-6.0,39.0,22.5,false,false,true,false,false
1979,13,197911250sfo,sfo,ram,7,17,17,20,6.0,39.0,16.5,false,false,false,true,false
1979,13,197911250tam,min,tam,0,14,23,23,8.0,36.0,14.0,false,true,false,false,false
1979,13,197911250tam,tam,min,6,9,16,22,-8.0,36.0,22.0,false,true,false,false,false
1979,13,197911260sea,nyj,sea,0,0,7,7,6.0,45.0,19.5,false,false,true,false,false
1979,13,197911260sea,sea,nyj,3,16,30,30,-6.0,45.0,25.5,false,true,false,false,false
1979,14,197911290mia,nwe,mia,0,17,17,24,6.0,38.0,16.0,false,true,false,false,false
1979,14,197911290mia,mia,nwe,3,13,29,39,-6.0,38.0,22.0,false,false,true,false,false
1979,14,197912020buf,den,buf,3,3,16,19,-2.0,36.0,19.0,false,true,false,false,false
1979,14,197912020buf,buf,den,0,10,10,16,2.0,36.0,17.0,false,false,false,true,false
1979,14,197912020cle,oti,cle,7,7,7,7,1.0,44.0,21.5,false,false,false,false,true
1979,14,197912020cle,cle,oti,7,7,7,14,-1.0,44.0,22.5,false,false,false,true,false
1979,14,197912020crd,sfo,crd,0,3,3,10,6.0,43.0,18.5,false,false,true,false,false
1979,14,197912020crd,crd,sfo,0,0,7,13,-6.0,43.0,24.5,false,true,false,false,false
1979,14,197912020dal,nyg,dal,7,7,7,7,11.0,38.0,13.5,false,false,false,false,true
1979,14,197912020dal,dal,nyg,0,7,21,28,-11.0,38.0,24.5,true,false,false,false,false
1979,14,197912020kan,sea,kan,0,0,7,21,-1.0,41.0,21.0,false,true,false,false,false
1979,14,197912020kan,kan,sea,14,24,30,37,1.0,41.0,20.0,false,true,false,false,false
1979,14,197912020nyj,clt,nyj,3,3,17,17,6.0,38.0,16.0,false,false,true,false,false
1979,14,197912020nyj,nyj,clt,3,20,27,30,-6.0,38.0,22.0,false,true,false,false,false
1979,14,197912020phi,det,phi,0,0,7,7,8.0,37.0,14.5,false,false,true,false,false
1979,14,197912020phi,phi,det,0,24,37,44,-8.0,37.0,22.5,false,true,false,false,false
1979,14,197912020pit,cin,pit,0,10,17,17,14.0,44.0,15.0,false,false,true,false,false
1979,14,197912020pit,pit,cin,10,24,34,37,-14.0,44.0,29.0,false,true,false,false,false
1979,14,197912020ram,min,ram,7,14,14,21,7.0,38.0,15.5,false,true,false,false,false
1979,14,197912020ram,ram,min,7,14,21,27,-7.0,38.0,22.5,false,true,false,false,false
1979,14,197912020sdg,atl,sdg,7,14,21,28,14.0,42.0,14.0,true,false,false,false,false
1979,14,197912020sdg,sdg,atl,7,10,17,26,-14.0,42.0,28.0,false,true,false,false,false
1979,14,197912020tam,chi,tam,7,14,14,14,4.0,36.0,16.0,false,false,false,true,false
1979,14,197912020tam,tam,chi,0,0,0,0,-4.0,36.0,20.0,false,false,false,false,true
1979,14,197912020was,gnb,was,0,21,21,21,9.0,34.0,12.5,false,false,false,true,false
1979,14,197912020was,was,gnb,7,7,14,38,-9.0,34.0,21.5,false,true,false,false,false
1979,14,197912030nor,rai,nor,7,14,21,42,3.0,43.0,20.0,true,false,false,false,false
1979,14,197912030nor,nor,rai,0,28,35,35,-3.0,43.0,23.0,false,true,false,false,false
1979,15,197912080phi,dal,phi,10,10,17,24,-3.0,40.0,21.5,false,true,false,false,false
1979,15,197912080phi,phi,dal,3,10,10,17,3.0,40.0,18.5,false,true,false,false,false
1979,15,197912080sea,den,sea,0,20,23,23,-3.0,39.0,21.0,false,false,true,false,false
1979,15,197912080sea,sea,den,7,14,21,28,3.0,39.0,18.0,true,false,false,false,false
1979,15,197912090atl,ram,atl,0,28,31,34,-3.0,39.0,21.0,true,false,false,false,false
1979,15,197912090atl,atl,ram,0,6,6,13,3.0,39.0,18.0,false,true,false,false,false
1979,15,197912090clt,kan,clt,7,7,7,10,0.0,36.0,18.0,false,false,false,true,false
1979,15,197912090clt,clt,kan,7,7,7,7,0.0,36.0,18.0,false,false,false,false,true
1979,15,197912090crd,nyg,crd,0,0,6,20,2.0,36.0,17.0,false,false,false,true,false
1979,15,197912090crd,crd,nyg,9,12,19,29,-2.0,36.0,19.0,false,false,false,true,false
1979,15,197912090det,mia,det,14,14,21,28,-7.0,36.0,21.5,false,true,false,false,false
1979,15,197912090det,det,mia,0,3,3,10,7.0,36.0,14.5,false,false,true,false,false
1979,15,197912090gnb,chi,gnb,3,6,6,15,-4.0,36.0,20.0,false,true,false,false,false
1979,15,197912090gnb,gnb,chi,0,7,7,14,4.0,36.0,16.0,false,true,false,false,false
1979,15,197912090min,buf,min,0,0,0,3,2.0,36.0,17.0,false,false,false,true,false
1979,15,197912090min,min,buf,7,10,10,10,-2.0,36.0,19.0,false,false,false,true,false
1979,15,197912090nor,sdg,nor,14,35,35,35,4.0,45.0,20.5,false,false,false,true,false
1979,15,197912090nor,nor,sdg,0,0,0,0,-4.0,45.0,24.5,false,false,false,false,true
1979,15,197912090nyj,nwe,nyj,0,12,19,26,-4.0,44.0,24.0,true,false,false,false,false
1979,15,197912090nyj,nyj,nwe,7,17,24,27,4.0,44.0,20.0,false,false,false,true,false
1979,15,197912090rai,cle,rai,0,0,7,14,3.0,44.5,20.75,false,true,false,false,false
1979,15,197912090rai,rai,cle,7,13,13,19,-3.0,44.5,23.75,false,true,false,false,false
1979,15,197912090sfo,tam,sfo,0,7,7,7,-3.0,38.0,20.5,false,false,false,true,false
1979,15,197912090sfo,sfo,tam,10,13,13,23,3.0,38.0,17.5,false,false,false,true,false
1979,15,197912090was,cin,was,14,14,14,14,6.0,42.0,18.0,false,false,false,false,true
1979,15,197912090was,was,cin,7,21,21,28,-6.0,42.0,24.0,false,true,false,false,false
1979,15,197912100oti,pit,oti,0,0,3,17,-3.0,42.5,22.75,false,true,false,false,false
1979,15,197912100oti,oti,pit,0,7,10,20,3.0,42.5,19.75,false,false,false,true,false
1979,16,197912150det,gnb,det,6,9,18,18,3.0,34.0,15.5,false,true,false,false,false
1979,16,197912150det,det,gnb,7,7,7,13,-3.0,34.0,18.5,false,false,false,true,false
1979,16,197912150mia,nyj,mia,0,6,20,27,6.0,45.0,19.5,false,true,false,false,false
1979,16,197912150mia,mia,nyj,7,14,17,24,-6.0,45.0,25.5,false,false,true,false,false
1979,16,197912160atl,sfo,atl,7,14,21,21,3.0,45.0,21.0,false,true,false,false,false
1979,16,197912160atl,atl,sfo,3,10,17,31,-3.0,45.0,24.0,true,false,false,false,false
1979,16,197912160chi,crd,chi,0,0,6,6,4.0,37.0,16.5,false,false,true,false,false
1979,16,197912160chi,chi,crd,14,21,28,42,-4.0,37.0,20.5,true,false,false,false,false
1979,16,197912160cin,cle,cin,6,6,6,12,1.0,41.0,20.0,false,false,false,true,false
1979,16,197912160cin,cin,cle,0,6,13,16,-1.0,41.0,21.0,false,true,false,false,false
1979,16,197912160dal,was,dal,10,17,17,34,8.0,39.5,15.75,false,true,false,false,false
1979,16,197912160dal,dal,was,0,14,21,35,-8.0,39.5,23.75,true,false,false,false,false
1979,16,197912160nwe,min,nwe,6,13,16,23,5.0,40.0,17.5,false,false,true,false,false
1979,16,197912160nwe,nwe,min,7,7,7,27,-5.0,40.0,22.5,false,false,false,false,true
1979,16,197912160nyg,clt,nyg,10,17,24,31,6.0,37.0,15.5,true,false,false,false,false
1979,16,197912160nyg,nyg,clt,0,0,7,7,-6.0,37.0,21.5,false,false,true,false,false
1979,16,197912160oti,phi,oti,9,12,19,26,4.0,39.0,17.5,false,true,false,false,false
1979,16,197912160oti,oti,phi,0,10,10,20,-4.0,39.0,21.5,false,false,false,false,true
1979,16,197912160pit,buf,pit,0,0,0,0,12.0,39.0,13.5,false,false,false,false,true
1979,16,197912160pit,pit,buf,7,14,21,28,-12.0,39.0,25.5,true,false,false,false,false
1979,16,197912160rai,sea,rai,10,17,26,29,8.0,45.0,18.5,true,false,false,false,false
1979,16,197912160rai,rai,sea,7,17,17,24,-8.0,45.0,26.5,false,false,false,true,false
1979,16,197912160ram,nor,ram,0,14,20,29,6.0,42.0,18.0,false,true,false,false,false
1979,16,197912160ram,ram,nor,7,7,7,14,-6.0,42.0,24.0,false,false,false,true,false
1979,16,197912160tam,kan,tam,0,0,0,0,3.0,33.0,15.0,false,false,false,false,true
1979,16,197912160tam,tam,kan,0,0,0,3,-3.0,33.0,18.0,false,false,false,true,false
1979,16,197912170sdg,den,sdg,7,7,7,7,6.0,38.0,16.0,false,false,false,false,true
1979,16,197912170sdg,sdg,den,0,7,14,17,-6.0,38.0,22.0,false,true,false,false,false
1980,20,198001200pit,ram,pit,7,13,19,19,10.0,36.0,13.0,false,true,false,false,false
1980,20,198001200pit,pit,ram,3,10,17,31,-10.0,36.0,23.0,true,false,false,false,false
1980,1,198009070buf,mia,buf,0,0,7,7,-3.0,35.0,19.0,false,false,true,false,false
1980,1,198009070buf,buf,mia,0,3,3,17,3.0,35.0,16.0,false,true,false,false,false
1980,1,198009070cin,tam,cin,0,10,10,17,-1.0,34.0,17.5,false,false,false,true,false
1980,1,198009070cin,cin,tam,3,3,5,12,1.0,34.0,16.5,false,true,false,false,false
1980,1,198009070crd,nyg,crd,7,14,31,41,7.0,42.0,17.5,false,true,false,false,false
1980,1,198009070crd,crd,nyg,7,14,28,35,-7.0,42.0,24.5,true,false,false,false,false
1980,1,198009070gnb,chi,gnb,3,3,6,6,-6.0,35.0,20.5,false,false,true,false,false
1980,1,198009070gnb,gnb,chi,0,6,6,12,6.0,35.0,14.5,false,true,false,false,false
1980,1,198009070kan,rai,kan,7,7,21,27,3.0,42.0,19.5,false,false,false,true,false
1980,1,198009070kan,kan,rai,7,7,7,14,-3.0,42.0,22.5,false,false,false,true,false
1980,1,198009070min,atl,min,6,6,13,23,4.0,42.0,19.0,false,false,true,false,false
1980,1,198009070min,min,atl,7,14,21,24,-4.0,42.0,23.0,false,true,false,false,false
1980,1,198009070nor,sfo,nor,0,14,20,26,4.0,45.0,20.5,false,true,false,false,false
1980,1,198009070nor,nor,sfo,0,7,13,23,-4.0,45.0,24.5,false,true,false,false,false
1980,1,198009070nwe,cle,nwe,0,3,3,17,6.0,38.0,16.0,false,true,false,false,false
1980,1,198009070nwe,nwe,cle,3,13,27,34,-6.0,38.0,22.0,false,true,false,false,false
1980,1,198009070nyj,clt,nyj,0,7,14,17,6.0,41.0,17.5,false,true,false,false,false
1980,1,198009070nyj,nyj,clt,0,0,14,14,-6.0,41.0,23.5,false,false,true,false,false
1980,1,198009070phi,den,phi,0,0,6,6,3.0,38.0,17.5,false,false,true,false,false
1980,1,198009070phi,phi,den,7,20,20,27,-3.0,38.0,20.5,false,false,true,false,false
1980,1,198009070pit,oti,pit,0,0,17,17,7.0,40.0,16.5,false,false,true,false,false
1980,1,198009070pit,pit,oti,17,17,17,31,-7.0,40.0,23.5,false,false,false,true,false
1980,1,198009070ram,det,ram,10,17,27,41,9.0,38.0,14.5,false,true,false,false,false
1980,1,198009070ram,ram,det,6,20,20,20,-9.0,38.0,23.5,false,false,false,true,false
1980,1,198009070sea,sdg,sea,3,24,31,34,-2.0,45.0,23.5,false,true,false,false,false
1980,1,198009070sea,sea,sdg,3,3,6,13,2.0,45.0,21.5,false,false,false,true,false
1980,1,198009080was,dal,was,7,10,10,17,2.0,45.0,21.5,false,false,true,false,false
1980,1,198009080was,was,dal,0,0,0,3,-2.0,45.0,23.5,false,false,false,true,false
1980,2,198009110tam,ram,tam,0,3,6,9,3.0,40.0,18.5,true,false,false,false,false
1980,2,198009110tam,tam,ram,0,3,3,10,-3.0,40.0,21.5,false,false,true,false,false
1980,2,198009140buf,nyj,buf,3,3,3,10,0.0,34.0,17.0,false,false,false,true,false
1980,2,198009140buf,buf,nyj,0,10,20,20,0.0,34.0,17.0,false,false,false,false,true
1980,2,198009140chi,nor,chi,3,3,3,3,4.0,37.0,16.5,false,false,false,false,true
1980,2,198009140chi,chi,nor,10,13,15,22,-4.0,37.0,20.5,true,false,false,false,false
1980,2,198009140clt,pit,clt,3,13,13,20,-7.0,40.0,23.5,false,false,false,true,false
1980,2,198009140clt,clt,pit,0,7,17,17,7.0,40.0,16.5,false,false,false,true,false
1980,2,198009140den,dal,den,0,10,13,20,2.0,40.0,19.0,false,false,false,true,false
1980,2,198009140den,den,dal,7,24,38,41,-2.0,40.0,21.0,true,false,false,false,false
1980,2,198009140gnb,det,gnb,3,16,22,29,-4.0,38.0,21.0,true,false,false,false,false
1980,2,198009140gnb,gnb,det,0,7,7,7,4.0,38.0,17.0,false,false,false,true,false
1980,2,198009140kan,sea,kan,7,17,17,17,2.0,38.0,18.0,false,false,false,false,true
1980,2,198009140kan,kan,sea,0,7,13,16,-2.0,38.0,20.0,true,false,false,false,false
1980,2,198009140mia,cin,mia,0,7,14,16,7.0,35.0,14.0,true,false,false,false,false
1980,2,198009140mia,mia,cin,0,0,0,17,-7.0,35.0,21.0,false,false,false,true,false
1980,2,198009140min,phi,min,14,14,28,42,4.0,40.0,18.0,false,true,false,false,false
1980,2,198009140min,min,phi,0,7,7,7,-4.0,40.0,22.0,false,false,false,true,false
1980,2,198009140nwe,atl,nwe,14,28,31,37,8.0,49.0,20.5,true,false,false,false,false
1980,2,198009140nwe,nwe,atl,7,21,21,21,-8.0,49.0,28.5,false,false,false,true,false
1980,2,198009140nyg,was,nyg,6,20,20,23,-4.0,38.0,21.0,false,true,false,false,false
1980,2,198009140nyg,nyg,was,0,14,14,21,4.0,38.0,17.0,false,true,false,false,false
1980,2,198009140sdg,rai,sdg,3,10,17,24,7.0,44.0,18.5,true,false,false,false,false
1980,2,198009140sdg,sdg,rai,3,10,10,30,-7.0,44.0,25.5,false,false,false,true,false
1980,2,198009140sfo,crd,sfo,0,0,14,21,3.0,42.0,19.5,false,true,false,false,false
1980,2,198009140sfo,sfo,crd,0,7,7,24,-3.0,42.0,22.5,false,true,false,false,false
1980,2,198009150cle,oti,cle,0,3,10,16,-4.0,44.0,24.0,false,true,false,false,false
1980,2,198009150cle,cle,oti,0,7,7,7,4.0,44.0,20.0,false,false,false,true,false
1980,3,198009210atl,mia,atl,3,3,3,20,3.0,40.0,18.5,false,false,false,true,false
1980,3,198009210atl,atl,mia,0,7,14,17,-3.0,40.0,21.5,false,true,false,false,false
1980,3,198009210chi,min,chi,14,21,28,34,6.0,39.0,16.5,false,true,false,false,false
1980,3,198009210chi,chi,min,0,0,0,14,-6.0,39.0,22.5,false,false,false,true,false
1980,3,198009210cin,pit,cin,0,14,21,28,-7.0,39.0,23.0,true,false,false,false,false
1980,3,198009210cin,cin,pit,10,13,13,30,7.0,39.0,16.0,false,false,true,false,false
1980,3,198009210cle,kan,cle,0,6,13,13,4.0,38.0,17.0,false,true,false,false,false
1980,3,198009210cle,cle,kan,0,7,20,20,-4.0,38.0,21.0,false,false,false,true,false
1980,3,198009210dal,tam,dal,7,17,17,17,7.0,36.0,14.5,false,false,false,false,true
1980,3,198009210dal,dal,tam,7,14,21,28,-7.0,36.0,21.5,true,false,false,false,false
1980,3,198009210den,sdg,den,3,27,30,30,2.0,47.0,22.5,false,true,false,false,false
1980,3,198009210den,den,sdg,3,6,13,13,-2.0,47.0,24.5,false,false,false,true,false
1980,3,198009210det,crd,det,0,7,7,7,7.5,42.0,17.25,false,false,false,true,false
1980,3,198009210det,det,crd,0,10,10,20,-7.5,42.0,24.75,false,false,false,false,true
1980,3,198009210nor,buf,nor,7,14,21,35,2.0,40.0,19.0,true,false,false,false,false
1980,3,198009210nor,nor,buf,0,19,19,26,-2.0,40.0,21.0,false,true,false,false,false
1980,3,198009210nyj,sfo,nyj,14,24,30,37,5.0,39.0,17.0,false,true,false,false,false
1980,3,198009210nyj,nyj,sfo,0,3,6,27,-5.0,39.0,22.0,true,false,false,false,false
1980,3,198009210oti,clt,oti,0,9,9,16,7.0,35.0,14.0,false,true,false,false,false
1980,3,198009210oti,oti,clt,7,14,21,21,-7.0,35.0,21.0,false,true,false,false,false
1980,3,198009210rai,was,rai,0,7,14,21,4.0,40.0,18.0,true,false,false,false,false
1980,3,198009210rai,rai,was,3,10,17,24,-4.0,40.0,22.0,true,false,false,false,false
1980,3,198009210ram,gnb,ram,0,7,7,21,14.0,38.0,12.0,false,true,false,false,false
1980,3,198009210ram,ram,gnb,7,44,51,51,-14.0,38.0,26.0,false,true,false,false,false
1980,3,198009210sea,nwe,sea,3,20,27,37,2.0,47.0,22.5,false,true,false,false,false
1980,3,198009210sea,sea,nwe,3,17,17,31,-2.0,47.0,24.5,false,true,false,false,false
1980,3,198009220phi,nyg,phi,3,3,3,3,10.0,40.0,15.0,false,false,false,false,true
1980,3,198009220phi,phi,nyg,7,21,28,35,-10.0,40.0,25.0,true,false,false,false,false
1980,4,198009280buf,rai,buf,0,0,7,7,2.0,42.0,20.0,false,false,true,false,false
1980,4,198009280buf,buf,rai,7,17,17,24,-2.0,42.0,22.0,false,false,false,true,false
1980,4,198009280cin,oti,cin,0,7,7,13,-3.0,36.0,19.5,false,true,false,false,false
1980,4,198009280cin,cin,oti,7,10,10,10,3.0,36.0,16.5,false,false,false,true,false
1980,4,198009280clt,nyj,clt,0,14,14,21,4.0,38.0,17.0,false,true,false,false,false
1980,4,198009280clt,clt,nyj,7,21,28,35,-4.0,38.0,21.0,true,false,false,false,false
1980,4,198009280crd,phi,crd,0,7,7,14,-6.0,44.0,25.0,false,true,false,false,false
1980,4,198009280crd,crd,phi,7,10,17,24,6.0,44.0,19.0,false,true,false,false,false
1980,4,198009280det,min,det,0,7,7,7,6.0,43.0,18.5,false,false,false,true,false
1980,4,198009280det,det,min,7,7,10,27,-6.0,43.0,24.5,false,false,false,true,false
1980,4,198009280gnb,dal,gnb,7,14,21,28,-10.0,42.0,26.0,true,false,false,false,false
1980,4,198009280gnb,gnb,dal,0,7,7,7,10.0,42.0,16.0,false,false,false,true,false
1980,4,198009280kan,sdg,kan,7,21,24,24,-6.0,42.0,24.0,false,true,false,false,false
1980,4,198009280kan,kan,sdg,0,7,7,7,6.0,42.0,18.0,false,false,false,true,false
