year,week,day,team,opp,q1,q2,q3,final
2019,1,0908,crd,det,0,3,3,27
2019,1,0908,pit,nwe,0,0,3,3
2019,1,0908,nwe,pit,7,13,10,33
2019,1,0909,htx,nor,0,14,7,28
2019,1,0909,nor,htx,0,3,14,30
2019,1,0909,den,rai,0,0,6,16
2019,1,0909,rai,den,7,7,0,24
2019,2,0912,tam,car,3,7,7,20
2019,2,0912,car,tam,3,6,3,14
2019,2,0915,sfo,cin,14,10,10,41
2019,2,0915,cin,sfo,7,3,0,17
2019,2,0915,dal,was,0,14,7,31
2019,2,0915,was,dal,0,7,7,21
2019,2,0915,crd,rav,3,3,3,17
2019,2,0915,rav,crd,7,10,0,23
2019,2,0915,sea,pit,0,7,14,28
2019,2,0915,pit,sea,0,10,3,26
2019,2,0915,clt,oti,7,6,0,19
2019,2,0915,oti,clt,0,7,10,17
2019,2,0915,buf,nyg,7,14,0,28
2019,2,0915,nyg,buf,7,0,0,14
2019,2,0915,nwe,mia,7,6,10,43
2019,2,0915,mia,nwe,0,0,0,0
2019,2,0915,jax,htx,0,3,0,12
2019,2,0915,htx,jax,3,3,0,13
2019,2,0915,min,gnb,0,10,6,16
2019,2,0915,gnb,min,14,7,0,21
2019,2,0915,sdg,det,7,3,0,10
2019,2,0915,det,sdg,6,0,0,13
2019,2,0915,kan,rai,0,28,0,28
2019,2,0915,rai,kan,10,0,0,10
2019,2,0915,nor,ram,0,3,3,9
2019,2,0915,ram,nor,3,3,14,27
2019,2,0915,chi,den,0,6,7,16
2019,2,0915,den,chi,3,0,0,14
2019,2,0915,phi,atl,0,6,6,20
2019,2,0915,atl,phi,3,7,7,24
2019,2,0916,cle,nyj,6,10,7,23
2019,2,0916,nyj,cle,0,3,0,3
2019,3,0919,oti,jax,0,0,0,7
2019,3,0919,jax,oti,14,0,3,20
2019,3,0922,cin,buf,0,0,7,17
2019,3,0922,buf,cin,8,6,0,21
2019,3,0922,det,phi,7,13,0,27
2019,3,0922,phi,det,10,0,7,24
2019,3,0922,nyj,nwe,0,0,7,14
2019,3,0922,nwe,nyj,13,7,10,30
2019,3,0922,rai,min,0,7,0,14
2019,3,0922,min,rai,7,14,7,34
2019,3,0922,rav,kan,6,0,7,28
2019,3,0922,kan,rav,0,23,7,33
2019,3,0922,den,gnb,0,10,6,16
2019,3,0922,gnb,den,7,10,7,27
2019,3,0922,mia,dal,3,3,0,6
2019,3,0922,dal,mia,10,0,14,31
2019,3,0922,atl,clt,0,3,7,24
2019,3,0922,clt,atl,10,10,0,27
2019,3,0922,nyg,tam,3,7,15,32
2019,3,0922,tam,nyg,12,16,0,31
2019,3,0922,car,crd,0,14,14,38
2019,3,0922,crd,car,7,3,10,20
2019,3,0922,pit,sfo,6,0,7,20
2019,3,0922,sfo,pit,0,3,14,24
2019,3,0922,nor,sea,7,13,7,33
2019,3,0922,sea,nor,7,0,0,27
2019,3,0922,htx,sdg,0,7,14,27
2019,3,0922,sdg,htx,7,10,0,20
2019,3,0922,ram,cle,3,0,7,20
2019,3,0922,cle,ram,0,6,7,13
2019,3,0923,chi,was,7,21,0,31
2019,3,0923,was,chi,0,3,6,15
2019,4,0926,phi,gnb,0,21,6,34
2019,4,0926,gnb,phi,7,13,7,27
2019,4,0929,nwe,buf,13,0,3,16
2019,4,0929,buf,nwe,0,3,7,10
2019,4,0929,oti,atl,14,10,0,24
2019,4,0929,atl,oti,7,0,3,10
2019,4,0929,cle,rav,7,3,14,40
2019,4,0929,rav,cle,0,7,3,25
2019,4,0929,was,nyg,0,3,0,3
2019,4,0929,nyg,was,7,10,7,24
2019,4,0929,sdg,mia,10,7,3,30
2019,4,0929,mia,sdg,7,3,0,10
2019,4,0929,car,htx,3,7,0,16
2019,4,0929,htx,car,0,3,7,10
2019,4,0929,kan,det,0,13,7,34
2019,4,0929,det,kan,10,3,10,30
2019,4,0929,rai,clt,14,7,3,31
2019,4,0929,clt,rai,7,3,0,24
2019,4,0929,tam,ram,7,21,3,55
2019,4,0929,ram,tam,0,17,3,40
2019,4,0929,sea,crd,10,10,0,27
2019,4,0929,crd,sea,0,3,0,10
2019,4,0929,jax,den,3,3,14,26
2019,4,0929,den,jax,7,10,0,24
2019,4,0929,min,chi,0,0,0,6
2019,4,0929,chi,min,7,3,6,16
2019,4,0929,dal,nor,3,0,7,10
2019,4,0929,nor,dal,0,9,0,12
2019,4,0930,cin,pit,3,0,0,3
2019,4,0930,pit,cin,0,10,14,27
2019,5,1003,ram,sea,6,7,13,29
2019,5,1003,sea,ram,7,7,7,30
2019,5,1006,crd,cin,7,6,0,26
2019,5,1006,cin,crd,3,3,3,23
2019,5,1006,jax,car,7,10,7,27
2019,5,1006,car,jax,14,7,7,34
2019,5,1006,nwe,was,6,6,14,33
2019,5,1006,was,nwe,7,0,0,7
2019,5,1006,chi,rai,0,0,21,21
2019,5,1006,rai,chi,0,17,0,24
2019,5,1006,rav,pit,10,7,0,26
2019,5,1006,pit,rav,7,6,7,23
2019,5,1006,nyj,phi,0,0,0,6
2019,5,1006,phi,nyj,14,7,3,31
2019,5,1006,buf,oti,0,7,0,14
2019,5,1006,oti,buf,0,0,7,7
2019,5,1006,min,nyg,3,15,7,28
2019,5,1006,nyg,min,0,7,3,10
2019,5,1006,tam,nor,7,3,7,24
2019,5,1006,nor,tam,3,14,7,31
2019,5,1006,atl,htx,7,10,0,32
2019,5,1006,htx,atl,7,9,17,53
2019,5,1006,den,sdg,14,3,0,20
2019,5,1006,sdg,den,0,0,7,13
2019,5,1006,gnb,dal,14,3,14,34
2019,5,1006,dal,gnb,0,0,10,24
2019,5,1006,clt,kan,7,6,0,19
2019,5,1006,kan,clt,3,7,0,13
2019,5,1007,cle,sfo,0,3,0,3
2019,5,1007,sfo,cle,14,7,7,31
2019,6,1010,nyg,nwe,0,14,0,14
2019,6,1010,nwe,nyg,7,14,0,35
2019,6,1013,car,tam,10,7,10,37
2019,6,1013,tam,car,0,7,3,26
2019,6,1013,sea,cle,6,12,7,32
2019,6,1013,cle,sea,14,6,0,28
2019,6,1013,cin,rav,7,3,0,17
2019,6,1013,rav,cin,14,3,3,23
2019,6,1013,phi,min,0,10,10,20
2019,6,1013,min,phi,10,14,7,38
2019,6,1013,was,mia,0,7,10,17
2019,6,1013,mia,was,0,3,0,16
2019,6,1013,htx,kan,3,20,0,31
2019,6,1013,kan,htx,17,0,7,24
2019,6,1013,nor,jax,3,0,3,13
2019,6,1013,jax,nor,0,3,3,6
2019,6,1013,atl,crd,7,3,10,33
2019,6,1013,crd,atl,3,17,7,34
2019,6,1013,sfo,ram,7,0,10,20
2019,6,1013,ram,sfo,7,0,0,7
2019,6,1013,dal,nyj,0,6,3,22
2019,6,1013,nyj,dal,7,14,0,24
2019,6,1013,oti,den,0,0,0,0
2019,6,1013,den,oti,3,3,7,16
2019,6,1013,pit,sdg,14,7,3,24
2019,6,1013,sdg,pit,0,0,0,17
2019,6,1014,det,gnb,10,3,6,22
2019,6,1014,gnb,det,0,10,3,23
2019,7,1017,kan,den,10,10,7,30
2019,7,1017,den,kan,6,0,0,6
2019,7,1020,mia,buf,0,14,0,21
2019,7,1020,buf,mia,6,3,0,31
2019,7,1020,ram,atl,3,10,14,37
2019,7,1020,atl,ram,3,0,0,10
2019,7,1020,sfo,was,0,0,3,9
2019,7,1020,was,sfo,0,0,0,0
2019,7,1020,crd,nyg,14,3,7,27
2019,7,1020,nyg,crd,0,14,0,21
2019,7,1020,rai,gnb,3,7,7,24
2019,7,1020,gnb,rai,7,14,14,42
2019,7,1020,min,det,7,14,7,42
2019,7,1020,det,min,14,7,3,30
2019,7,1020,htx,clt,0,9,7,23
2019,7,1020,clt,htx,7,7,14,30
2019,7,1020,jax,cin,0,6,3,27
2019,7,1020,cin,jax,0,7,3,17
2019,7,1020,sdg,oti,3,7,0,20
2019,7,1020,oti,sdg,3,7,0,23
2019,7,1020,rav,sea,3,10,7,30
2019,7,1020,sea,rav,0,13,0,16
2019,7,1020,nor,chi,9,3,14,36
2019,7,1020,chi,nor,7,3,0,25
2019,7,1020,phi,dal,7,0,3,10
2019,7,1020,dal,phi,14,13,0,37
2019,7,1021,nwe,nyj,17,7,2,33
2019,7,1021,nyj,nwe,0,0,0,0
2019,8,1024,was,min,0,6,3,9
2019,8,1024,min,was,3,10,3,19
2019,8,1027,phi,buf,3,8,13,31
2019,8,1027,buf,phi,0,7,6,13
2019,8,1027,sea,atl,3,21,0,27
2019,8,1027,atl,sea,0,0,11,20
2019,8,1027,cin,ram,0,10,0,10
2019,8,1027,ram,cin,3,14,7,24
2019,8,1027,tam,oti,3,12,8,23
2019,8,1027,oti,tam,14,3,3,27
2019,8,1027,crd,nor,3,3,3,9
2019,8,1027,nor,crd,0,10,7,31
2019,8,1027,nyj,jax,7,0,0,15
2019,8,1027,jax,nyj,13,6,3,29
2019,8,1027,nyg,det,0,13,6,26
2019,8,1027,det,nyg,14,3,7,31
2019,8,1027,den,clt,0,6,7,13
2019,8,1027,clt,den,0,3,9,15
2019,8,1027,sdg,chi,0,7,3,17
2019,8,1027,chi,sdg,0,9,7,16
2019,8,1027,car,sfo,3,0,10,13
2019,8,1027,sfo,car,14,13,14,51
2019,8,1027,cle,nwe,0,7,3,13
2019,8,1027,nwe,cle,17,0,7,27
2019,8,1027,rai,htx,7,7,7,24
2019,8,1027,htx,rai,7,3,3,27
2019,8,1027,gnb,kan,14,0,3,31
2019,8,1027,kan,gnb,0,17,0,24
2019,8,1028,mia,pit,14,0,0,14
2019,8,1028,pit,mia,0,10,7,27
2019,9,1031,sfo,crd,7,14,7,28
2019,9,1031,crd,sfo,7,0,7,25
2019,9,1103,htx,jax,3,6,10,26
2019,9,1103,jax,htx,0,3,0,3
2019,9,1103,oti,car,0,0,7,20
2019,9,1103,car,oti,0,17,7,30
2019,9,1103,was,buf,0,6,3,9
2019,9,1103,buf,was,10,7,0,24
2019,9,1103,clt,pit,3,13,2,24
2019,9,1103,pit,clt,3,10,7,26
2019,9,1103,chi,phi,0,0,7,14
2019,9,1103,phi,chi,3,9,7,22
2019,9,1103,nyj,mia,7,5,3,18
2019,9,1103,mia,nyj,0,21,3,26
2019,9,1103,min,kan,7,3,6,23
2019,9,1103,kan,min,7,3,10,26
2019,9,1103,tam,sea,14,7,3,34
2019,9,1103,sea,tam,7,6,8,40
2019,9,1103,det,rai,7,7,3,24
2019,9,1103,rai,det,7,10,0,31
2019,9,1103,gnb,sdg,0,0,3,11
2019,9,1103,sdg,gnb,6,3,10,26
2019,9,1103,cle,den,0,12,0,19
2019,9,1103,den,cle,7,10,7,24
2019,9,1103,nwe,rav,0,13,7,20
2019,9,1103,rav,nwe,10,7,7,37
2019,9,1104,dal,nyg,3,10,3,37
2019,9,1104,nyg,dal,3,9,3,18
2019,10,1107,sdg,rai,0,14,3,24
2019,10,1107,rai,sdg,10,7,3,26
2019,10,1110,rav,cin,14,14,21,49
2019,10,1110,cin,rav,0,10,0,13
2019,10,1110,det,chi,3,3,0,13
2019,10,1110,chi,det,0,7,13,20
2019,10,1110,crd,tam,3,10,7,27
2019,10,1110,tam,crd,7,10,3,30
2019,10,1110,kan,oti,10,3,9,32
2019,10,1110,oti,kan,0,13,7,35
2019,10,1110,nyg,nyj,0,13,14,27
2019,10,1110,nyj,nyg,14,0,10,34
2019,10,1110,atl,nor,3,10,0,26
2019,10,1110,nor,atl,3,3,3,9
2019,10,1110,buf,cle,0,7,2,16
2019,10,1110,cle,buf,6,3,3,19
2019,10,1110,mia,clt,3,7,0,16
2019,10,1110,clt,mia,0,0,6,12
2019,10,1110,ram,pit,7,0,3,12
2019,10,1110,pit,ram,7,7,0,17
2019,10,1110,car,gnb,7,3,0,16
2019,10,1110,gnb,car,7,7,10,24
2019,10,1110,min,dal,14,3,11,28
2019,10,1110,dal,min,0,14,7,24
2019,10,1111,sea,sfo,0,7,14,27
2019,10,1111,sfo,sea,10,0,0,24
2019,11,1114,pit,cle,0,0,7,7
2019,11,1114,cle,pit,7,7,0,21
2019,11,1117,jax,clt,7,0,0,13
2019,11,1117,clt,jax,7,3,14,33
2019,11,1117,atl,car,10,10,6,29
2019,11,1117,car,atl,0,0,0,3
2019,11,1117,nyj,was,6,14,0,34
2019,11,1117,was,nyj,0,3,0,17
2019,11,1117,nor,tam,13,7,7,34
2019,11,1117,tam,nor,0,7,10,17
2019,11,1117,htx,rav,0,0,0,7
2019,11,1117,rav,htx,0,14,13,41
2019,11,1117,den,min,10,10,3,23
2019,11,1117,min,den,0,0,7,27
2019,11,1117,buf,mia,6,17,7,37
2019,11,1117,mia,buf,0,14,0,20
2019,11,1117,dal,det,3,21,3,35
2019,11,1117,det,dal,7,7,7,27
2019,11,1117,crd,sfo,9,7,3,26
2019,11,1117,sfo,crd,0,10,7,36
2019,11,1117,cin,rai,7,0,3,10
2019,11,1117,rai,cin,0,14,0,17
2019,11,1117,nwe,phi,0,9,8,17
2019,11,1117,phi,nwe,3,7,0,10
2019,11,1117,chi,ram,0,0,7,7
2019,11,1117,ram,chi,0,10,0,17
2019,11,1118,kan,sdg,0,10,14,24
2019,11,1118,sdg,kan,3,6,8,17
2019,12,1121,clt,htx,0,10,7,17
2019,12,1121,htx,clt,0,10,3,20
2019,12,1124,den,buf,0,0,3,3
2019,12,1124,buf,den,3,3,7,20
2019,12,1124,tam,atl,7,12,6,35
2019,12,1124,atl,tam,10,0,3,22
2019,12,1124,det,was,0,6,7,16
2019,12,1124,was,det,3,10,0,19
2019,12,1124,sea,phi,7,3,0,17
2019,12,1124,phi,sea,3,0,0,9
2019,12,1124,rai,nyj,3,0,0,3
2019,12,1124,nyj,rai,3,10,21,34
2019,12,1124,car,nor,6,9,9,31
2019,12,1124,nor,car,14,3,14,34
2019,12,1124,mia,cle,0,3,14,24
2019,12,1124,cle,mia,14,14,0,41
2019,12,1124,pit,cin,0,3,7,16
2019,12,1124,cin,pit,0,7,3,10
2019,12,1124,nyg,chi,0,7,0,14
2019,12,1124,chi,nyg,0,3,16,19
2019,12,1124,jax,oti,0,3,8,20
2019,12,1124,oti,jax,0,7,28,42
2019,12,1124,dal,nwe,0,6,0,9
2019,12,1124,nwe,dal,7,3,0,13
2019,12,1124,gnb,sfo,0,0,8,8
2019,12,1124,sfo,gnb,10,13,7,37
2019,12,1125,rav,ram,14,14,7,45
2019,12,1125,ram,rav,0,6,0,6
2019,13,1128,chi,det,7,3,7,24
2019,13,1128,det,chi,14,3,0,20
2019,13,1128,buf,dal,0,13,10,26
2019,13,1128,dal,buf,7,0,0,15
2019,13,1128,nor,atl,7,10,3,26
2019,13,1128,atl,nor,0,9,0,18
2019,13,1201,sfo,rav,7,7,3,17
2019,13,1201,rav,sfo,7,10,0,20
2019,13,1201,cle,pit,3,7,0,13
2019,13,1201,pit,cle,0,10,7,20
2019,13,1201,gnb,nyg,14,3,0,31
2019,13,1201,nyg,gnb,7,3,3,13
2019,13,1201,phi,mia,10,11,7,31
2019,13,1201,mia,phi,7,7,12,37
2019,13,1201,tam,jax,15,10,0,28
2019,13,1201,jax,tam,0,0,3,11
2019,13,1201,oti,clt,7,0,10,31
2019,13,1201,clt,oti,7,3,7,17
2019,13,1201,nyj,cin,3,3,0,6
2019,13,1201,cin,nyj,7,10,5,22
2019,13,1201,was,car,3,9,3,29
2019,13,1201,car,was,14,0,0,21
2019,13,1201,ram,crd,3,17,14,34
2019,13,1201,crd,ram,0,0,0,7
2019,13,1201,rai,kan,0,0,0,9
2019,13,1201,kan,rai,7,14,10,40
2019,13,1201,sdg,den,0,10,0,20
2019,13,1201,den,sdg,14,3,0,23
2019,13,1201,nwe,htx,3,0,6,22
2019,13,1201,htx,nwe,7,7,7,28
2019,13,1202,min,sea,7,10,0,30
2019,13,1202,sea,min,7,3,17,37
2019,14,1205,dal,chi,7,0,0,24
2019,14,1205,chi,dal,0,17,7,31
2019,14,1208,rav,buf,3,7,7,24
2019,14,1208,buf,rav,0,6,3,17
2019,14,1208,car,atl,0,10,0,20
2019,14,1208,atl,car,3,10,17,40
2019,14,1208,clt,tam,10,17,8,35
2019,14,1208,tam,clt,14,7,7,38
2019,14,1208,mia,nyj,3,6,3,21
2019,14,1208,nyj,mia,0,16,0,22
2019,14,1208,sfo,nor,7,21,7,48
2019,14,1208,nor,sfo,13,14,6,46
2019,14,1208,det,min,0,0,0,7
2019,14,1208,min,det,7,10,0,20
2019,14,1208,den,htx,14,17,7,38
2019,14,1208,htx,den,0,3,7,24
2019,14,1208,was,gnb,0,6,3,15
2019,14,1208,gnb,was,14,0,3,20
2019,14,1208,cin,cle,6,7,3,19
2019,14,1208,cle,cin,7,7,10,27
2019,14,1208,sdg,jax,7,17,14,45
2019,14,1208,jax,sdg,3,0,7,10
2019,14,1208,oti,rai,7,14,7,42
2019,14,1208,rai,oti,7,14,0,21
2019,14,1208,kan,nwe,3,17,3,23
2019,14,1208,nwe,kan,7,0,6,16
2019,14,1208,pit,crd,10,3,7,23
2019,14,1208,crd,pit,0,10,0,17
2019,14,1208,sea,ram,3,0,6,12
2019,14,1208,ram,sea,7,14,0,28
2019,14,1209,nyg,phi,0,17,0,17
2019,14,1209,phi,nyg,0,3,7,23
2019,15,1212,nyj,rav,0,7,0,21
2019,15,1212,rav,nyj,13,8,14,42
2019,15,1215,nwe,cin,7,6,14,34
2019,15,1215,cin,nwe,10,0,0,13
2019,15,1215,sea,car,13,7,3,30
2019,15,1215,car,sea,0,7,3,24
2019,15,1215,phi,was,3,7,7,37
2019,15,1215,was,phi,7,7,0,27
2019,15,1215,htx,oti,0,14,0,24
2019,15,1215,oti,htx,0,0,7,21
2019,15,1215,mia,nyg,0,10,3,20
2019,15,1215,nyg,mia,0,7,16,36
2019,15,1215,den,kan,0,3,0,3
2019,15,1215,kan,den,6,9,8,23
2019,15,1215,chi,gnb,0,3,0,13
2019,15,1215,gnb,chi,7,0,14,21
2019,15,1215,tam,det,14,7,3,38
2019,15,1215,det,tam,0,3,7,17
2019,15,1215,min,sdg,6,13,6,39
2019,15,1215,sdg,min,3,7,0,10
2019,15,1215,jax,rai,3,0,3,20
2019,15,1215,rai,jax,10,6,0,16
2019,15,1215,cle,crd,0,10,7,24
2019,15,1215,crd,cle,7,14,7,38
2019,15,1215,atl,sfo,0,10,0,29
2019,15,1215,sfo,atl,0,10,3,22
2019,15,1215,ram,dal,0,7,0,21
2019,15,1215,dal,ram,7,21,3,44
2019,15,1215,buf,pit,0,7,0,17
2019,15,1215,pit,buf,0,3,7,10
2019,15,1216,clt,nor,0,0,0,7
2019,15,1216,nor,clt,3,17,14,34
2019,16,1221,htx,tam,10,7,3,23
2019,16,1221,tam,htx,3,14,3,20
2019,16,1221,buf,nwe,3,7,7,17
2019,16,1221,nwe,buf,7,3,3,24
2019,16,1221,ram,sfo,7,14,7,31
2019,16,1221,sfo,ram,3,21,0,34
2019,16,1222,nyg,was,14,14,7,41
2019,16,1222,was,nyg,7,7,7,35
2019,16,1222,nor,oti,0,10,21,38
2019,16,1222,oti,nor,14,0,7,28
2019,16,1222,pit,nyj,0,10,0,10
2019,16,1222,nyj,pit,7,3,3,16
2019,16,1222,cin,mia,0,6,6,35
2019,16,1222,mia,cin,14,7,7,38
2019,16,1222,car,clt,0,3,3,6
2019,16,1222,clt,car,14,7,3,38
2019,16,1222,rav,cle,0,14,7,31
2019,16,1222,cle,rav,0,6,3,15
2019,16,1222,jax,atl,0,3,3,12
2019,16,1222,atl,jax,14,3,0,24
2019,16,1222,rai,sdg,7,7,7,24
2019,16,1222,sdg,rai,0,7,7,17
2019,16,1222,det,den,3,7,7,17
2019,16,1222,den,det,0,10,3,27
2019,16,1222,crd,sea,7,10,3,27
2019,16,1222,sea,crd,7,0,0,13
2019,16,1222,dal,phi,0,6,0,9
2019,16,1222,phi,dal,10,0,7,17
2019,16,1222,kan,chi,7,10,0,26
2019,16,1222,chi,kan,0,0,3,3
2019,16,1223,gnb,min,3,6,8,23
2019,16,1223,min,gnb,3,7,0,10
2019,17,1229,cle,cin,7,9,0,23
2019,17,1229,cin,cle,13,7,3,33
2019,17,1229,nor,car,14,21,7,42
2019,17,1229,car,nor,0,3,7,10
2019,17,1229,nyj,buf,0,3,0,13
2019,17,1229,buf,nyj,0,0,3,6
2019,17,1229,atl,tam,10,6,0,28
2019,17,1229,tam,atl,0,22,0,22
2019,17,1229,mia,nwe,3,7,7,27
2019,17,1229,nwe,mia,0,10,7,24
2019,17,1229,chi,min,6,5,7,21
2019,17,1229,min,chi,0,6,0,19
2019,17,1229,sdg,kan,0,7,7,21
2019,17,1229,kan,sdg,3,7,14,31
2019,17,1229,gnb,det,0,3,7,23
2019,17,1229,det,gnb,7,10,0,20
2019,17,1229,pit,rav,0,7,3,10
2019,17,1229,rav,pit,6,10,0,28
2019,17,1229,crd,ram,7,3,7,24
2019,17,1229,ram,crd,3,14,0,31
2019,17,1229,phi,nyg,3,7,7,34
2019,17,1229,nyg,phi,0,3,14,17
2019,17,1229,clt,jax,10,10,0,20
2019,17,1229,jax,clt,3,13,8,38
2019,17,1229,oti,htx,7,7,7,35
2019,17,1229,htx,oti,7,0,7,14
2019,17,1229,rai,den,0,3,0,15
2019,17,1229,den,rai,0,10,3,16
2019,17,1229,was,dal,0,10,6,16
2019,17,1229,dal,was,6,14,17,47
2019,17,1229,sfo,sea,10,3,6,26
2019,17,1229,sea,sfo,0,0,7,21
2020,18,0104,buf,htx,7,6,3,19
2020,18,0104,htx,buf,0,0,8,22
2020,18,0104,oti,nwe,7,7,0,20
2020,18,0104,nwe,oti,3,10,0,13
2020,18,0105,min,nor,3,10,7,26
2020,18,0105,nor,min,3,7,0,20
2020,18,0105,sea,phi,3,7,7,17
2020,18,0105,phi,sea,0,3,6,9
2020,19,0111,min,sfo,7,3,0,10
2020,19,0111,sfo,min,7,7,10,27
2020,19,0111,oti,rav,7,7,14,28
2020,19,0111,rav,oti,0,6,0,12
2020,19,0112,htx,kan,21,3,7,31
2020,19,0112,kan,htx,0,28,13,51
2020,19,0112,sea,gnb,3,0,14,23
2020,19,0112,gnb,sea,7,14,7,28
2020,20,0119,oti,kan,10,7,0,24
2020,20,0119,kan,oti,7,14,0,35
2020,20,0119,gnb,sfo,0,0,7,20
2020,20,0119,sfo,gnb,7,20,7,37
2020,21,0202,sfo,kan,3,7,10,20
2020,21,0202,kan,sfo,7,3,0,31
2020,1,0910,htx,kan,7,0,0,20
2020,1,0910,kan,htx,0,17,7,34
2020,1,0913,nyj,buf,0,3,7,17
2020,1,0913,buf,nyj,14,7,0,27
2020,1,0913,sea,atl,14,0,14,38
2020,1,0913,atl,sea,3,9,0,25
2020,1,0913,phi,was,10,7,0,17
2020,1,0913,was,phi,0,7,7,27
2020,1,0913,cle,rav,6,0,0,6
2020,1,0913,rav,cle,10,14,7,38
2020,1,0913,mia,nwe,0,3,0,11
2020,1,0913,nwe,mia,0,7,7,21
2020,1,0913,gnb,min,3,19,7,43
2020,1,0913,min,gnb,7,3,0,34
2020,1,0913,clt,jax,7,10,0,20
2020,1,0913,jax,clt,0,14,3,27
2020,1,0913,chi,det,3,3,0,27
2020,1,0913,det,chi,3,10,10,23
2020,1,0913,rai,car,7,10,10,34
2020,1,0913,car,rai,9,6,0,30
2020,1,0913,sdg,cin,0,6,0,16
2020,1,0913,cin,sdg,7,0,6,13
2020,1,0913,crd,sfo,7,3,0,24
2020,1,0913,sfo,crd,10,3,0,20
2020,1,0913,tam,nor,7,0,10,23
2020,1,0913,nor,tam,0,17,7,34
2020,1,0913,dal,ram,0,14,3,17
2020,1,0913,ram,dal,7,6,7,20
2020,1,0914,pit,nyg,3,13,0,26
2020,1,0914,nyg,pit,3,7,0,16
2020,1,0914,oti,den,0,7,0,16
2020,1,0914,den,oti,7,0,0,14
2020,2,0917,cin,cle,3,10,3,30
2020,2,0917,cle,cin,7,14,7,35
2020,2,0920,min,clt,3,0,0,11
2020,2,0920,clt,min,0,15,3,28
2020,2,0920,nyg,chi,0,0,3,13
2020,2,0920,chi,nyg,10,7,0,17
2020,2,0920,car,tam,0,0,7,17
2020,2,0920,tam,car,14,7,0,31
2020,2,0920,den,pit,0,3,11,21
2020,2,0920,pit,den,7,10,0,26
2020,2,0920,ram,phi,14,7,3,37
2020,2,0920,phi,ram,3,13,0,19
2020,2,0920,jax,oti,7,3,7,30
2020,2,0920,oti,jax,14,10,6,33
2020,2,0920,sfo,nyj,7,14,3,31
2020,2,0920,nyj,sfo,3,0,3,13
2020,2,0920,buf,mia,7,10,0,31
2020,2,0920,mia,buf,7,3,3,28
2020,2,0920,det,gnb,14,0,0,21
2020,2,0920,gnb,det,3,14,17,42
2020,2,0920,atl,dal,20,9,0,39
2020,2,0920,dal,atl,0,10,14,40
2020,2,0920,was,crd,0,0,3,15
2020,2,0920,crd,was,14,6,0,30
2020,2,0920,kan,sdg,0,6,3,23
2020,2,0920,sdg,kan,7,7,3,20
2020,2,0920,rav,htx,3,17,3,33
2020,2,0920,htx,rav,0,10,0,16
2020,2,0920,nwe,sea,7,7,3,30
2020,2,0920,sea,nwe,7,7,14,35
2020,2,0921,nor,rai,10,7,0,24
2020,2,0921,rai,nor,0,17,7,34
2020,3,0924,mia,jax,14,7,7,31
2020,3,0924,jax,mia,0,7,0,13
2020,3,0927,ram,buf,0,3,14,32
2020,3,0927,buf,ram,7,14,7,35
2020,3,0927,chi,atl,3,7,0,30
2020,3,0927,atl,chi,6,10,10,26
2020,3,0927,htx,pit,7,14,0,21
2020,3,0927,pit,htx,3,14,3,28
2020,3,0927,cin,phi,0,10,7,23
2020,3,0927,phi,cin,0,13,3,23
2020,3,0927,sfo,nyg,6,10,7,36
2020,3,0927,nyg,sfo,0,6,3,9
2020,3,0927,rai,nwe,3,7,0,20
2020,3,0927,nwe,rai,0,13,10,36
2020,3,0927,oti,min,6,3,16,31
2020,3,0927,min,oti,7,10,7,30
2020,3,0927,was,cle,7,0,13,20
2020,3,0927,cle,was,0,17,0,34
2020,3,0927,car,sdg,6,12,0,21
2020,3,0927,sdg,car,0,7,3,16
2020,3,0927,nyj,clt,7,0,0,7
2020,3,0927,clt,nyj,7,10,14,36
2020,3,0927,dal,sea,9,6,7,31
2020,3,0927,sea,dal,9,14,7,38
2020,3,0927,tam,den,10,13,5,28
2020,3,0927,den,tam,0,10,0,10
2020,3,0927,det,crd,3,14,3,26
2020,3,0927,crd,det,7,6,10,23
2020,3,0927,gnb,nor,3,10,14,37
2020,3,0927,nor,gnb,7,10,10,30
2020,3,0928,kan,rav,6,21,0,34
2020,3,0928,rav,kan,3,7,3,20
2020,4,1001,den,nyj,3,14,7,37
2020,4,1001,nyj,den,7,6,3,28
2020,4,1004,clt,chi,7,6,3,19
2020,4,1004,chi,clt,0,3,0,11
2020,4,1004,crd,car,0,7,7,21
2020,4,1004,car,crd,14,7,7,31
2020,4,1004,rav,was,7,14,7,31
2020,4,1004,was,rav,0,10,0,17
2020,4,1004,sdg,tam,14,10,7,31
2020,4,1004,tam,sdg,7,7,14,38
2020,4,1004,sea,mia,10,7,0,31
2020,4,1004,mia,sea,3,6,3,23
2020,4,1004,min,htx,7,10,7,31
2020,4,1004,htx,min,0,6,10,23
2020,4,1004,nor,det,7,21,7,35
2020,4,1004,det,nor,14,0,7,29
2020,4,1004,cle,dal,7,24,10,49
2020,4,1004,dal,cle,14,0,0,38
2020,4,1004,jax,cin,7,6,0,25
2020,4,1004,cin,jax,3,7,17,33
2020,4,1004,nyg,ram,0,6,0,9
2020,4,1004,ram,nyg,7,3,0,17
2020,4,1004,buf,rai,7,10,0,30
2020,4,1004,rai,buf,3,10,3,23
2020,4,1004,phi,sfo,8,0,3,25
2020,4,1004,sfo,phi,7,0,7,20
2020,4,1005,nwe,kan,0,3,0,10
2020,4,1005,kan,nwe,6,0,7,26
